schoolid,schoolName,url,street_address,city,zip,lowGrade,highGrade,schoolLevel,isCharterSchool,isMagnetSchool,isVirtualSchool,isTitleISchool,districtName,countyName,rank,rankOf,rankStars,rankLevel,rankStatewidePercentage,averageStandardScore,rankMovement,numberOfStudents,teachersFulltime,isPrivate
060001709272,Sandia Elementary,https://www.schooldigger.com/go/CA/schools/0001709272/school.aspx,21331 Sandia Rd.,Apple Valley,92308,K,8,Elementary,No,No,No,Yes,Apple Valley Unified,San Bernardino County,5446,5789,0,Elementary,5.93,12.04456,30,897,,False
060001711747,Sitting Bull Academy,https://www.schooldigger.com/go/CA/schools/0001711747/school.aspx,19445 Sitting Bull Rd.,Apple Valley,92308,K,8,Elementary,No,No,No,Yes,Apple Valley Unified,San Bernardino County,2618,5789,3,Elementary,54.78,49.58227,-613,1722,,False
060001711122,Vanguard Preparatory,https://www.schooldigger.com/go/CA/schools/0001711122/school.aspx,12951 Mesquite Rd.,Apple Valley,92308,K,8,Elementary,No,No,No,Yes,Apple Valley Unified,San Bernardino County,2220,5789,3,Elementary,61.65,56.67572,26,1196,,False
062271007755,Fishburn Avenue Elementary,https://www.schooldigger.com/go/CA/schools/2271007755/school.aspx,5701 Fishburn Ave.,Maywood,90270,K,5,Elementary,No,No,No,Yes,Los Angeles Unified,Los Angeles County,3848,5789,2,Elementary,33.53,31.025,549,462,,False
062271003078,Heliotrope Avenue Elementary,https://www.schooldigger.com/go/CA/schools/2271003078/school.aspx,5911 Woodlawn Ave.,Maywood,90270,K,5,Elementary,No,No,No,Yes,Los Angeles Unified,Los Angeles County,4014,5789,2,Elementary,30.66,28.9974,176,592,,False
060249614410,KIPP Pueblo Unido,https://www.schooldigger.com/go/CA/schools/0249614410/school.aspx,3759 E. 57th St.,Maywood,90270,K,8,Elementary,Yes,No,No,Yes,KIPP Pueblo Unido District,Los Angeles County,,,,,,,,104,,False
062271003144,Loma Vista Elementary,https://www.schooldigger.com/go/CA/schools/2271003144/school.aspx,3629 E. 58th St.,Maywood,90270,K,5,Elementary,No,No,No,Yes,Los Angeles Unified,Los Angeles County,3995,5789,2,Elementary,30.99,29.22097,-205,706,,False
062271010889,Maywood Academy High,https://www.schooldigger.com/go/CA/schools/2271010889/school.aspx,6125 Pine Ave.,Maywood,90270,9,12,High,No,No,No,Yes,Los Angeles Unified,Los Angeles County,1061,2133,3,High,50.26,46.68206,199,1172,,False
062271014102,Maywood Center for Enriched Studies,https://www.schooldigger.com/go/CA/schools/2271014102/school.aspx,5800 King Ave.,Maywood,90270,6,12,High,No,Yes,No,Yes,Los Angeles Unified,Los Angeles County,1136,2133,2,High,46.74,43.67593,,1355,,False
069999906825,Maywood Christian School,https://www.schooldigger.com/go/CA/schools/9999906825/school.aspx,3759 E 57th St,Maywood,90270,K,12,Private,(n/a),(n/a),(n/a),(n/a),,Los Angeles County,,,,,,,,,,True
062271010883,Maywood Elementary,https://www.schooldigger.com/go/CA/schools/2271010883/school.aspx,5200 Cudahy Ave.,Maywood,90270,K,5,Elementary,No,No,No,Yes,Los Angeles Unified,Los Angeles County,2538,5789,3,Elementary,56.16,51.10218,-360,501,,False
069999948662,St Rose Of Lima School,https://www.schooldigger.com/go/CA/schools/9999948662/school.aspx,4422 E 60th St,Maywood,90270,K,8,Private,(n/a),(n/a),(n/a),(n/a),,Los Angeles County,,,,,,,,,,True
063738006315,Bayside STEAM Academy,https://www.schooldigger.com/go/CA/schools/3738006315/school.aspx,490 Emory St.,Imperial Beach,91932,K,6,Elementary,No,No,No,Yes,South Bay Union,San Diego County,5407,5789,0,Elementary,6.6,12.72874,-65,530,,False
063738006317,Central Elementary,https://www.schooldigger.com/go/CA/schools/3738006317/school.aspx,1290 Ebony Ave.,Imperial Beach,91932,K,6,Elementary,No,No,No,Yes,South Bay Union,San Diego County,5497,5789,0,Elementary,5.04,11.31792,-150,436,,False
063738006320,Imperial Beach Charter,https://www.schooldigger.com/go/CA/schools/3738006320/school.aspx,650 Imperial Beach Blvd.,Imperial Beach,91932,K,8,Elementary,Yes,No,No,Yes,South Bay Union,San Diego County,2557,5789,3,Elementary,55.83,50.78458,-152,878,,False
063864006486,Mar Vista Senior High,https://www.schooldigger.com/go/CA/schools/3864006486/school.aspx,505 Elm Ave.,Imperial Beach,91932,9,12,High,No,No,No,Yes,Sweetwater Union High,San Diego County,1205,2133,2,High,43.51,40.27565,-196,1609,,False
063738006323,Oneonta Elementary,https://www.schooldigger.com/go/CA/schools/3738006323/school.aspx,1311 Tenth St.,Imperial Beach,91932,K,6,Elementary,No,No,No,Yes,South Bay Union,San Diego County,4845,5789,1,Elementary,16.31,19.47408,-1176,463,,False
063738013370,VIP Village Preschool,https://www.schooldigger.com/go/CA/schools/3738013370/school.aspx,1001 Fern Ave.,Imperial Beach,91932,,,,No,(n/a),(n/a),(n/a),South Bay Union,San Diego County,,,,,,,,,,False
060636000554,Arthur F. Corey Elementary,https://www.schooldigger.com/go/CA/schools/0636000554/school.aspx,7351 Holder St.,Buena Park,90620,K,6,Elementary,No,No,No,Yes,Buena Park Elementary,Orange County,2541,5789,3,Elementary,56.11,51.03431,-534,534,,False
060636000553,Buena Park Junior High,https://www.schooldigger.com/go/CA/schools/0636000553/school.aspx,6931 Orangethorpe Ave.,Buena Park,90620,7,8,Middle,No,No,No,Yes,Buena Park Elementary,Orange County,1280,2715,3,Middle,52.85,45.59979,233,971,,False
060807000773,Buena Terra Elementary,https://www.schooldigger.com/go/CA/schools/0807000773/school.aspx,8299 Holder St.,Buena Park,90620,K,6,Elementary,No,No,No,No,Centralia Elementary,Orange County,830,5789,4,Elementary,85.66,86.3078,73,625,,False
069999942080,Childrens Learning Center,https://www.schooldigger.com/go/CA/schools/9999942080/school.aspx,6441 Lincoln Ave,Buena Park,90620,PK,K,Private,(n/a),(n/a),(n/a),(n/a),,Orange County,,,,,,,,,,True
060807000776,Glen H. Dysinger Senior Elementary,https://www.schooldigger.com/go/CA/schools/0807000776/school.aspx,7770 Camellia Dr.,Buena Park,90620,K,6,Elementary,No,No,No,No,Centralia Elementary,Orange County,1164,5789,4,Elementary,79.89,80.10681,-154,495,,False
063603009194,Holder Elementary,https://www.schooldigger.com/go/CA/schools/3603009194/school.aspx,9550 Holder St.,Buena Park,90620,K,6,Elementary,No,No,No,No,Savanna Elementary,Orange County,1878,5789,3,Elementary,67.56,64.10908,329,511,,False
060263000175,Hope,https://www.schooldigger.com/go/CA/schools/0263000175/school.aspx,7901 Knott Ave.,Buena Park,90620,7,12,High,No,No,No,No,Anaheim Union High,Orange County,,,,,,,,232,,False
060807000781,Raymond Temple Elementary,https://www.schooldigger.com/go/CA/schools/0807000781/school.aspx,7800 Holder St.,Buena Park,90620,K,6,Elementary,No,No,No,No,Centralia Elementary,Orange County,1915,5789,3,Elementary,66.92,63.21824,-265,484,,False
060807000780,San Marino Elementary,https://www.schooldigger.com/go/CA/schools/0807000780/school.aspx,6215 San Rolando Way,Buena Park,90620,K,6,Elementary,No,No,No,Yes,Centralia Elementary,Orange County,1753,5789,3,Elementary,69.72,66.83421,-79,537,,False
069999953997,Speech & Language Development Center,https://www.schooldigger.com/go/CA/schools/9999953997/school.aspx,8699 Holder St,Buena Park,90620,PK,12,Private,(n/a),(n/a),(n/a),(n/a),,Orange County,,,,,,,,,,True
062007002398,Burns Valley,https://www.schooldigger.com/go/CA/schools/2007002398/school.aspx,3620 Pine St.,Clearlake,95422,K,7,Elementary,No,No,No,Yes,Konocti Unified,Lake County,5042,5789,1,Elementary,12.9,17.35714,203,535,,False
069101413724,Clearlake Creativity,https://www.schooldigger.com/go/CA/schools/9101413724/school.aspx,6945 Old Highway 53,Clearlake,95422,K,12,Other,No,No,No,Yes,Lake County Office of Education,Lake County,,,,,,,,23,,False
062007013894,Konocti Education Center,https://www.schooldigger.com/go/CA/schools/2007013894/school.aspx,15850-A Dam Rd. Extention,Clearlake,95422,4,12,Other,No,Yes,No,Yes,Konocti Unified,Lake County,,,,,,,,455,,False
062007010228,Pomo,https://www.schooldigger.com/go/CA/schools/2007010228/school.aspx,3350 Acacia St.,Clearlake,95422,K,7,Elementary,No,No,No,Yes,Konocti Unified,Lake County,5745,5789,0,Elementary,0.76,5.42959,-124,701,,False
062007003176,Richard H. Lewis Alternative,https://www.schooldigger.com/go/CA/schools/2007003176/school.aspx,15850 Dam Rd. Ex,Clearlake,95422,K,12,Other,No,No,No,Yes,Konocti Unified,Lake County,,,,,,,,31,,False
060797005777,Central High East Campus,https://www.schooldigger.com/go/CA/schools/0797005777/school.aspx,3535 N. Cornelia Ave.,Fresno,93722,9,12,High,No,No,No,Yes,Central Unified,Fresno County,1089,2133,2,High,48.95,45.6519,-59,4252,,False
060797014455,Central Online Home,https://www.schooldigger.com/go/CA/schools/0797014455/school.aspx,5652 W. Gettysburg Ave.,Fresno,93722,,,,No,(n/a),(n/a),(n/a),Central Unified,Fresno County,,,,,,,,,,False
060797009345,Central Unified Alternative/Opportunity,https://www.schooldigger.com/go/CA/schools/0797009345/school.aspx,2698 N. Brawley,Fresno,93722,K,12,Other,No,No,No,Yes,Central Unified,Fresno County,,,,,,,,210,,False
060797007667,El Capitan Middle,https://www.schooldigger.com/go/CA/schools/0797007667/school.aspx,4443 W. Weldon Ave.,Fresno,93722,7,8,Middle,No,No,No,Yes,Central Unified,Fresno County,1956,2715,1,Middle,27.96,26.09737,41,778,,False
061455008842,Figarden Elementary,https://www.schooldigger.com/go/CA/schools/1455008842/school.aspx,6235 N. Brawley Ave.,Fresno,93722,K,6,Elementary,No,No,No,Yes,Fresno Unified,Fresno County,2774,5789,3,Elementary,52.08,46.82497,278,559,,False
060797013825,Hanh Phan Tilley Elementary,https://www.schooldigger.com/go/CA/schools/0797013825/school.aspx,2280 N. Valentine Ave.,Fresno,93722,K,6,Elementary,No,No,No,Yes,Central Unified,Fresno County,4808,5789,1,Elementary,16.95,19.91418,-111,661,,False
060797010786,James K. Polk Elementary,https://www.schooldigger.com/go/CA/schools/0797010786/school.aspx,2195 N. Polk Ave.,Fresno,93722,K,6,Elementary,No,No,No,Yes,Central Unified,Fresno County,2118,5789,3,Elementary,63.41,59.17909,-83,796,,False
060797004485,John Steinbeck Elementary,https://www.schooldigger.com/go/CA/schools/0797004485/school.aspx,3550 N. Milburn Ave.,Fresno,93722,K,6,Elementary,No,No,No,Yes,Central Unified,Fresno County,4184,5789,1,Elementary,27.72,27.03725,-448,721,,False
061455007720,Lawless Elementary,https://www.schooldigger.com/go/CA/schools/1455007720/school.aspx,5255 N. Reese Ave.,Fresno,93722,K,6,Elementary,No,No,No,Yes,Fresno Unified,Fresno County,4116,5789,1,Elementary,28.9,27.86945,83,600,,False
060797009346,McKinley Elementary,https://www.schooldigger.com/go/CA/schools/0797009346/school.aspx,4444 W. McKinley Ave.,Fresno,93722,K,6,Elementary,No,No,No,Yes,Central Unified,Fresno County,3185,5789,2,Elementary,44.98,40.02696,-51,781,,False
060002811039,Alamos Elementary,https://www.schooldigger.com/go/CA/schools/0002811039/school.aspx,38200 Pacific Park Dr.,Murrieta,92563,K,5,Elementary,No,No,No,No,Temecula Valley Unified,Riverside County,489,5789,5,Elementary,91.55,92.36828,94,923,,False
060002909509,Alta Murrieta Elementary,https://www.schooldigger.com/go/CA/schools/0002909509/school.aspx,39475 Whitewood Rd.,Murrieta,92563,K,5,Elementary,No,No,No,Yes,Murrieta Valley Unified,Riverside County,978,5789,4,Elementary,83.11,83.76994,59,883,,False
060002811040,Bella Vista Middle,https://www.schooldigger.com/go/CA/schools/0002811040/school.aspx,31650 Browning St.,Murrieta,92563,6,8,Middle,No,No,No,No,Temecula Valley Unified,Riverside County,500,2715,4,Middle,81.58,79.24395,-5,1377,,False
060002910354,Daniel N. Buchanan Elementary,https://www.schooldigger.com/go/CA/schools/0002910354/school.aspx,40121 Torrey Pines Rd.,Murrieta,92563,K,5,Elementary,No,No,No,Yes,Murrieta Valley Unified,Riverside County,1493,5789,4,Elementary,74.21,72.40588,-229,919,,False
060002912243,Dorothy McElhinney Middle,https://www.schooldigger.com/go/CA/schools/0002912243/school.aspx,35125 Briggs Rd.,Murrieta,92563,6,8,Middle,No,No,No,No,Murrieta Valley Unified,Riverside County,377,2715,4,Middle,86.11,84.59615,47,1457,,False
060002911921,Lisa J. Mails Elementary,https://www.schooldigger.com/go/CA/schools/0002911921/school.aspx,35185 Briggs Rd.,Murrieta,92563,K,5,Elementary,No,No,No,No,Murrieta Valley Unified,Riverside County,1237,5789,4,Elementary,78.63,78.51672,121,990,,False
060002911239,Monte Vista Elementary,https://www.schooldigger.com/go/CA/schools/0002911239/school.aspx,37420 Via Mira Mosa,Murrieta,92563,K,5,Elementary,No,No,No,Yes,Murrieta Valley Unified,Riverside County,1938,5789,3,Elementary,66.52,62.58521,411,895,,False
060002911241,Murrieta Canyon Academy,https://www.schooldigger.com/go/CA/schools/0002911241/school.aspx,24150 Hayes Ave.,Murrieta,92563,K,12,Other,No,No,No,No,Murrieta Valley Unified,Riverside County,,,,,,,,234,,False
062454011715,Oak Meadows Elementary,https://www.schooldigger.com/go/CA/schools/2454011715/school.aspx,28600 Poinsettia St.,Murrieta,92563,K,5,Elementary,No,No,No,No,Menifee Union Elementary,Riverside County,1632,5789,4,Elementary,71.81,69.20063,-138,930,,False
060002909511,Rail Ranch Elementary,https://www.schooldigger.com/go/CA/schools/0002909511/school.aspx,25030 Via Santee Rd.,Murrieta,92563,K,5,Elementary,No,No,No,Yes,Murrieta Valley Unified,Riverside County,1377,5789,4,Elementary,76.21,75.07371,-141,669,,False
060837011853,Academy for Change,https://www.schooldigger.com/go/CA/schools/0837011853/school.aspx,290 E. Ave.,Chico,95926,6,12,High,No,No,No,Yes,Chico Unified,Butte County,,,,,,,,8,,False
060161514213,Achieve Charter High,https://www.schooldigger.com/go/CA/schools/0161514213/school.aspx,1494 E. Ave.,Chico,95926,9,12,High,Yes,No,No,(n/a),Achieve Charter High District,Butte County,,,,,,,,0,,False
060837000812,Bidwell Junior High,https://www.schooldigger.com/go/CA/schools/0837000812/school.aspx,2376 N. Ave.,Chico,95926,6,8,Middle,No,No,No,Yes,Chico Unified,Butte County,942,2715,3,Middle,65.3,58.49603,-72,992,,False
060217708682,Blue Oak Charter,https://www.schooldigger.com/go/CA/schools/0217708682/school.aspx,450 W. E. Ave.,Chico,95926,K,8,Elementary,Yes,No,No,Yes,Blue Oak Charter District,Butte County,3791,5789,2,Elementary,34.51,31.84391,,319,,False
060837012830,Center for Alternative Learning,https://www.schooldigger.com/go/CA/schools/0837012830/school.aspx,290 E. Ave.,Chico,95926,6,12,High,No,No,No,Yes,Chico Unified,Butte County,,,,,,,,28,,False
060837000815,Chico High,https://www.schooldigger.com/go/CA/schools/0837000815/school.aspx,901 Esplanade,Chico,95926,9,12,High,No,No,No,No,Chico Unified,Butte County,607,2133,4,High,71.54,66.82711,-184,1747,,False
060837000814,Chico Junior High,https://www.schooldigger.com/go/CA/schools/0837000814/school.aspx,280 Memorial Way,Chico,95926,6,8,Middle,No,No,No,Yes,Chico Unified,Butte County,858,2715,3,Middle,68.4,62.42694,173,908,,False
069999906002,Chico Oaks Adventist School,https://www.schooldigger.com/go/CA/schools/9999906002/school.aspx,1859 Hooker Oak Ave,Chico,95926,K,8,Private,(n/a),(n/a),(n/a),(n/a),,Butte County,,,,,,,,,,True
060190305717,Children's Community Charter,https://www.schooldigger.com/go/CA/schools/0190305717/school.aspx,2346 Floral Ave.,Chico,95926,K,8,Elementary,Yes,No,No,(n/a),Children's Community Charter District,Butte County,1082,5789,4,Elementary,81.31,81.82779,,72,,False
060837000816,Citrus Avenue Elementary,https://www.schooldigger.com/go/CA/schools/0837000816/school.aspx,1350 Citrus Ave.,Chico,95926,K,5,Elementary,No,No,No,Yes,Chico Unified,Butte County,5308,5789,0,Elementary,8.31,14.03673,50,307,,False
069999935079,Almondale Academy,https://www.schooldigger.com/go/CA/schools/9999935079/school.aspx,8616 Greenback Ln,Orangevale,95662,K,11,Private,(n/a),(n/a),(n/a),(n/a),,Sacramento County,,,,,,,,,,True
060254114490,American River Collegiate Academy,https://www.schooldigger.com/go/CA/schools/0254114490/school.aspx,7755 Hazel Ave.,Orangevale,95662,,,,Yes,No,No,(n/a),American River Collegiate Academy District,Sacramento County,,,,,,,,,,False
063462005760,Andrew Carnegie Middle,https://www.schooldigger.com/go/CA/schools/3462005760/school.aspx,5820 Illinois Ave.,Orangevale,95662,6,8,Middle,No,No,No,No,San Juan Unified,Sacramento County,923,2715,3,Middle,66.0,59.54614,-232,973,,False
063462005761,Casa Roble Fundamental High,https://www.schooldigger.com/go/CA/schools/3462005761/school.aspx,9151 Oak Ave.,Orangevale,95662,9,12,High,No,No,No,No,San Juan Unified,Sacramento County,1055,2133,3,High,50.54,46.88367,-144,1188,,False
060158713910,Golden Valley Orchard,https://www.schooldigger.com/go/CA/schools/0158713910/school.aspx,6550 Filbert Ave.,Orangevale,95662,K,8,Elementary,Yes,No,No,(n/a),Golden Valley Orchard District,Sacramento County,2348,5789,3,Elementary,59.44,54.55419,,267,,False
060166911902,Golden Valley River,https://www.schooldigger.com/go/CA/schools/0166911902/school.aspx,9601 Lake Natoma Dr.,Orangevale,95662,K,8,Elementary,Yes,No,No,(n/a),Golden Valley River District,Sacramento County,2603,5789,3,Elementary,55.04,49.85755,,306,,False
063462005782,Green Oaks Fundamental Elementary,https://www.schooldigger.com/go/CA/schools/3462005782/school.aspx,7145 Filbert Ave.,Orangevale,95662,K,5,Elementary,No,No,No,No,San Juan Unified,Sacramento County,897,5789,4,Elementary,84.51,85.15536,-27,390,,False
063462005808,Louis Pasteur Fundamental Middle,https://www.schooldigger.com/go/CA/schools/3462005808/school.aspx,8935 Elm Ave.,Orangevale,95662,6,8,Middle,No,No,No,No,San Juan Unified,Sacramento County,867,2715,3,Middle,68.07,61.96156,-4,679,,False
063462005803,Oakview Community Elementary,https://www.schooldigger.com/go/CA/schools/3462005803/school.aspx,7229 Beech Ave.,Orangevale,95662,K,5,Elementary,No,No,No,No,San Juan Unified,Sacramento County,943,5789,4,Elementary,83.71,84.32575,1054,394,,False
069999948570,Odyssey Learning Center,https://www.schooldigger.com/go/CA/schools/9999948570/school.aspx,7150 Santa Juanita Ave,Orangevale,95662,2,12,Private,(n/a),(n/a),(n/a),(n/a),,Sacramento County,,,,,,,,,,True
062664007575,American Canyon Middle,https://www.schooldigger.com/go/CA/schools/2664007575/school.aspx,300 Benton Way,American Canyon,94589,6,8,Middle,No,No,No,No,Napa Valley Unified,Solano County,803,2715,4,Middle,70.42,64.57877,1,1025,,False
064074006721,Dan Mini Elementary,https://www.schooldigger.com/go/CA/schools/4074006721/school.aspx,1530 Lorenzo Dr.,Vallejo,94589,K,5,Elementary,No,No,No,Yes,Vallejo City Unified,Solano County,4396,5789,1,Elementary,24.06,24.60472,-328,484,,False
062664004017,Donaldson Way Elementary,https://www.schooldigger.com/go/CA/schools/2664004017/school.aspx,430 Donaldson Way,American Canyon,94589,K,5,Elementary,No,No,No,Yes,Napa Valley Unified,Solano County,2135,5789,3,Elementary,63.12,58.77194,99,574,,False
060248514376,Elite Public,https://www.schooldigger.com/go/CA/schools/0248514376/school.aspx,100 Whitney Ave.,Vallejo,94589,K,12,Other,Yes,No,No,Yes,Elite Public District,Solano County,,,,,,,,498,,False
