zip,schoolid,rank,rankOf,rankStars,rankStatewidePercentage,averageStandardScore,isPrivate,has_elementary,has_middle,has_high
93458,60558009314.333336,4269.111111111111,5105.888888888889,0.8888888888888888,18.5,20.50165444444444,0.0,True,True,False
93505,62523007471.5,2931.6666666666665,3545.6666666666665,1.3333333333333333,23.28333333333333,25.03152333333333,0.0,True,True,True
93514,62255756942.3,1760.5,4106.5,2.75,58.105000000000004,53.559025000000005,0.0,True,True,True
93534,61458390845.166664,4239.5,4875.0,1.0,16.5075,19.6308375,0.0,True,False,True
93546,64603740154.333336,1509.6666666666667,3545.6666666666665,3.3333333333333335,63.89666666666667,58.90645333333333,0.0,True,True,True
93550,62243084625.875,3553.0,4559.4,1.0,19.404,20.819443999999997,0.0,True,True,True
93551,63496676673.111115,2363.222222222222,4699.666666666667,2.2222222222222223,47.584444444444436,44.63767444444446,0.0,True,True,True
93552,62660675722.888885,3928.222222222222,5041.222222222223,1.2222222222222223,23.4,24.15647111111111,0.0,True,True,True
93555,63680005407.71429,1642.0,3866.1428571428573,2.7142857142857144,54.892857142857146,50.656324285714284,0.0,True,True,True
93561,63357751485.14286,2390.4,4443.0,2.6,50.76199999999999,45.850814,0.0,True,True,True
93591,62723009436.0,4934.666666666667,5789.0,0.6666666666666666,14.756666666666666,18.37866,0.0,True,False,False
93610,60715780447.888885,2152.2,3097.0,1.8,33.949999999999996,33.734138,0.0,True,True,True
93611,60903007171.888885,506.85714285714283,3783.0,4.428571428571429,87.97571428571429,87.28058285714283,0.0,True,True,True
93612,60903000912.4,1836.4,5174.2,3.2,66.748,62.915426000000004,0.0,True,True,False
93618,60505615930.44444,2989.25,4875.0,1.875,38.84875,35.68337375,0.0,True,False,True
93619,60903008824.0,559.5,5789.0,4.5,90.33500000000001,90.7963875,0.0,True,False,False
93622,61384003453.666664,1704.3333333333333,3545.6666666666665,2.6666666666666665,51.343333333333334,46.12441333333334,0.0,True,True,True
93625,61425006316.25,1501.3333333333333,3545.6666666666665,3.0,56.24333333333334,50.77524333333333,0.0,True,True,True
93630,61949009655.14286,2237.1428571428573,4305.285714285715,2.2857142857142856,45.721428571428575,41.99670714285714,0.0,True,True,True
93631,61870806393.6,1807.0,3783.0,2.7142857142857144,53.87285714285714,51.259068571428564,0.0,True,True,True
93635,62274007682.44444,3060.285714285714,4388.428571428572,1.7142857142857142,30.608571428571427,29.803841428571427,0.0,True,True,True
93637,63010775841.9,4103.75,5789.0,1.5,29.11125,28.21933,0.0,True,False,False
93638,63602530962.333336,3971.0,4947.75,1.0,18.325,20.4615825,0.0,True,True,True
93640,60002207198.71429,2595.5,4106.5,1.75,38.68,35.3072125,0.0,True,True,True
93644,60143120976.333336,1717.4285714285713,3260.714285714286,2.2857142857142856,47.72285714285714,44.99874285714286,0.0,True,True,True
93647,61035004122.75,1888.0,4106.5,2.75,51.4975,46.757415,0.0,True,True,True
93648,62863381618.625,3527.875,4490.75,0.875,19.1125,22.002628750000003,0.0,True,True,True
93650,60903005338.0,2698.5,5789.0,2.5,53.385000000000005,49.3682,0.0,True,False,False
93654,61970005635.888885,2329.8333333333335,4764.333333333333,2.6666666666666665,53.048333333333325,49.08470166666667,0.0,True,True,False
93657,63525007024.6,2858.875,5332.0,2.375,43.558749999999996,40.8732675,0.0,True,False,True
93662,63627005995.2,2659.6666666666665,4228.777777777777,1.8888888888888888,34.96777777777778,32.76822666666666,0.0,True,True,True
93701,61455003927.666664,2772.2,5174.2,2.2,42.28399999999999,40.122702000000004,0.0,True,True,False
93702,61455003654.5,3309.5,5116.0,1.6,34.029,31.81995,0.0,True,True,True
93703,61316937912.55556,3365.0,4570.333333333333,1.1666666666666667,24.225000000000005,24.155185000000003,0.0,True,False,True
93706,60558747990.6,2494.8,4443.0,2.8,53.00599999999999,51.121564,0.0,True,True,True
93710,61248545892.14286,2690.0,4667.333333333333,2.0,40.14833333333333,37.36297,0.0,True,True,True
93711,61455003711.833336,1849.4,5174.2,3.2,61.504,57.909222,0.0,True,True,True
93720,60903005619.77778,690.8888888888889,5041.222222222223,4.222222222222222,85.4688888888889,85.03057666666666,0.0,True,True,True
93721,64011811051.2,3041.0,3961.0,1.0,21.310000000000002,20.282339999999998,0.0,True,False,True
93722,60928609224.8,3028.75,4947.75,1.75,38.86875,36.575146249999996,0.0,True,True,True
93725,62679474626.2,3477.6666666666665,5447.444444444444,1.6666666666666667,34.66555555555555,33.47150777777778,0.0,True,True,False
93726,61204605388.4,3066.625,4490.75,1.5,29.84375,30.71826875,0.0,True,True,True
93727,61623672270.22222,3041.222222222222,5041.222222222223,1.7777777777777777,36.26888888888889,35.48003555555556,0.0,True,True,True
93728,61455002050.0,4999.25,5789.0,0.5,13.6425,17.3262025,0.0,True,False,False
93901,63760708097.14286,2987.0,5057.8,2.0,44.306,41.515382,0.0,True,False,True
93905,61155904399.2,3534.2,4808.6,1.5,28.113999999999997,27.763477,0.0,True,True,True
93906,63081229739.888885,2837.0,3722.25,1.25,26.695,25.6161,0.0,True,True,True
93907,62602706416.44444,3866.1428571428573,5266.714285714285,1.2857142857142858,24.37714285714286,25.664427142857143,0.0,True,False,True
93908,63667007276.0,582.3333333333334,3739.6666666666665,4.0,84.71666666666667,83.98189333333333,0.0,True,True,False
93927,61667506311.166664,4025.8333333333335,4667.333333333333,1.0,16.296666666666667,19.092156666666664,0.0,True,True,True
93930,61822207672.5,2864.4285714285716,3783.0,1.2857142857142858,25.62857142857143,24.908977142857143,0.0,True,True,True
93933,62221407782.42857,2997.8333333333335,4058.0,1.5,28.543333333333333,27.79966333333333,0.0,True,True,True
93940,61889136181.0,1832.8333333333333,4667.333333333333,3.0,59.025000000000006,55.334759999999996,0.0,True,True,True
93955,62253469227.25,3633.5714285714284,5266.714285714285,1.5714285714285714,29.140000000000004,29.175311428571426,0.0,True,True,True
93960,63585608952.5,3410.8888888888887,4635.0,1.2222222222222223,23.78111111111111,23.838392222222225,0.0,True,True,True
94010,61138129625.125,205.71428571428572,4388.428571428572,4.857142857142857,95.1,94.78278714285715,0.0,True,True,True
94014,61495288263.85714,3044.0,4827.571428571428,2.0,38.958571428571425,36.48607857142857,0.0,True,True,True
94015,62087984203.9,1944.4,4808.6,3.2,61.81,58.33138699999999,0.0,True,True,True
94025,62865004352.5,1764.0,4155.0,3.5,68.34666666666666,69.15743166666668,0.0,True,True,True
94041,62628009102.5,600.0,5789.0,4.0,89.64,90.80497,0.0,True,False,False
94043,62628010444.71429,1033.5,5020.5,4.0,80.02000000000001,77.7376525,0.0,True,True,False
94044,62026882476.375,1283.1666666666667,4667.333333333333,3.6666666666666665,73.53500000000001,71.31442,0.0,True,True,True
94061,62454582206.25,2174.0,5789.0,3.25,62.445,58.872519999999994,0.0,True,False,False
94063,61771046953.75,2595.875,4418.0,2.125,42.09,41.67734625,0.0,True,False,True
94065,62051190848.2,274.6666666666667,4570.333333333333,4.666666666666667,92.68,92.11229333333334,0.0,True,False,True
94066,63014540272.333336,2311.0,4827.571428571428,2.857142857142857,54.64857142857142,52.47519,0.0,True,True,True
94070,63023408388.375,374.8,5174.2,5.0,93.234,93.710316,0.0,True,True,False
94080,63753008510.25,2216.6666666666665,4058.0,2.5,46.80833333333334,44.246851666666664,0.0,True,True,True
94085,63846005669.333336,2585.3333333333335,4764.333333333333,2.0,44.85666666666666,39.68297666666666,0.0,True,True,False
94086,63694504223.25,1644.75,5789.0,3.5,71.59,70.1628175,0.0,True,False,False
94087,61952146627.42857,336.1666666666667,4667.333333333333,4.666666666666667,92.87666666666667,92.27988166666667,0.0,True,True,True
94089,62636309127.0,2284.0,5789.0,3.0,60.545,57.72921500000001,0.0,True,False,True
94102,66276059189.5,5234.0,5789.0,0.0,9.59,15.08596,0.0,True,False,True
94103,63441005618.0,4755.5,5789.0,1.0,17.85,20.563785000000003,0.0,True,False,False
94107,62054009705.0,1562.0,4326.6,2.6,52.267999999999994,50.914504,0.0,True,False,True
94108,63441009610.0,1421.0,5789.0,4.0,75.45,74.2201,0.0,True,False,False
94109,63441005647.0,1796.3333333333333,4570.333333333333,3.3333333333333335,64.89666666666666,60.416543333333344,0.0,True,False,True
94110,63441005620.25,5167.0,5789.0,0.5,10.745000000000001,15.2143,0.0,True,False,False
94111,63441005596.0,5733.0,5789.0,0.0,0.97,5.81122,0.0,True,False,False
94112,62509207492.42857,2411.4285714285716,3260.714285714286,1.5714285714285714,30.961428571428574,29.405752857142858,0.0,True,True,True
94114,63441006862.125,2460.1428571428573,4388.428571428572,2.0,39.52285714285715,38.99619571428571,0.0,True,True,True
94115,60849568288.6,1770.4,3828.2,2.8,56.55799999999999,54.250645999999996,0.0,True,True,True
94116,64386024111.0,613.8,4443.0,4.2,84.31200000000001,83.012802,0.0,True,True,True
94117,63441007009.0,1281.4,5057.8,3.2,65.982,65.997092,0.0,True,False,True
94118,63441005640.25,773.0,5020.5,4.5,85.995,85.24885499999999,0.0,True,True,False
94121,62755586774.4,578.75,5020.5,4.5,88.8425,89.4360975,0.0,True,True,True
94122,63441006614.85714,773.0,4155.0,3.8333333333333335,75.58666666666666,75.82465499999999,0.0,True,True,True
94123,63441007934.25,644.0,4764.333333333333,4.333333333333333,84.31666666666666,83.01789333333333,0.0,True,True,False
94127,64575026356.0,777.25,5020.5,4.25,83.47,83.01953,0.0,True,True,True
94129,63441013488.0,,,,,,0.0,True,False,False
94130,63441007721.0,2119.0,2133.0,0.0,0.66,8.71798,0.0,False,False,True
94132,63441005638.666664,1543.0,4570.333333333333,3.6666666666666665,72.41666666666667,71.34728,0.0,True,False,True
94133,63441007430.333336,1020.2,5174.2,4.0,79.138,77.23266000000001,0.0,True,True,False
94134,63441007706.0,2901.0,4106.5,1.75,35.6225,33.316114999999996,0.0,True,True,True
94303,62229366007.0,2563.2,4443.0,2.4,47.562,48.10267166666666,0.0,True,True,True
94304,62961007813.0,,,,,,0.0,False,False,False
94305,62961004589.0,448.5,5789.0,4.5,92.255,92.58484000000001,0.0,True,False,False
94306,62961007106.0,334.75,5020.5,4.75,94.03249999999998,94.1865175,0.0,True,True,False
94401,63493505915.0,1595.75,4875.0,3.5,70.13250000000001,70.8143325,0.0,True,False,True
94403,63493007073.333336,1870.5,4667.333333333333,3.1666666666666665,62.76,58.873731666666664,0.0,True,True,True
94501,60175490534.85714,306.5,3351.6666666666665,4.666666666666667,92.05166666666668,91.68198,0.0,True,False,True
94503,62655010195.666664,911.0,3545.6666666666665,3.3333333333333335,71.84666666666666,68.06681333333334,0.0,True,True,True
94509,61363805329.375,3254.1428571428573,4305.285714285715,1.0,22.909999999999997,23.032658571428566,0.0,True,True,True
94510,60462003299.5,1322.7142857142858,4305.285714285715,3.142857142857143,64.38285714285715,62.77327857142857,0.0,True,True,True
94513,63005006440.666664,1149.4285714285713,3343.8571428571427,3.142857142857143,63.275714285714294,60.16309571428572,0.0,True,True,True
94520,63445546821.8,3527.0,4875.0,1.25,28.2975,29.604955000000004,0.0,True,False,True
94521,62236537278.166664,1659.8333333333333,4058.0,2.8333333333333335,57.553333333333335,55.15212333333333,0.0,True,True,True
94530,62817321685.0,1104.8333333333333,4058.0,3.5,72.32833333333333,69.05058333333334,0.0,True,True,True
94531,60285007983.0,3355.4444444444443,4293.444444444444,1.3333333333333333,26.796666666666667,28.001350000000002,0.0,True,True,True
94533,61919781810.0,3513.8888888888887,4635.0,1.4444444444444444,29.946666666666665,31.401666666666667,0.0,True,True,True
94534,61336007271.55556,1493.5555555555557,5041.222222222223,3.5555555555555554,71.90666666666668,70.06361222222222,0.0,True,True,True
94535,63963006008.0,2149.5,5789.0,3.0,62.870000000000005,60.039625,0.0,True,False,False
94536,61234317187.85714,938.6666666666666,4667.333333333333,4.166666666666667,82.41333333333334,81.56054166666667,0.0,True,True,True
94538,61260042481.125,721.2,4443.0,4.4,84.60400000000001,83.86703600000001,0.0,True,True,True
94539,61440002738.71429,47.833333333333336,5179.666666666667,5.0,99.08,98.406715,0.0,True,False,True
94541,62033403782.6,3535.6,4692.2,1.4,28.145000000000003,28.708952,0.0,True,False,True
94542,61674011550.0,3450.0,5789.0,2.0,40.4,36.16138,0.0,True,False,False
94544,64087749276.85714,3237.0,4106.5,1.0,20.02,20.244034999999997,0.0,True,True,True
94545,61090593953.375,1820.4285714285713,3343.8571428571427,2.5714285714285716,51.57285714285714,46.82038857142857,0.0,True,True,True
94546,60711728510.111115,832.4285714285714,4827.571428571428,4.142857142857143,83.99142857142856,83.13599285714285,0.0,True,True,True
94550,62211002626.0,1048.0,4228.777777777777,3.888888888888889,71.22,69.22897,0.0,True,True,True
94551,61935680482.25,1857.2857142857142,5349.857142857143,3.2857142857142856,66.62571428571428,64.05704142857142,0.0,True,True,True
94553,62429005315.333336,1842.4285714285713,4827.571428571428,3.2857142857142856,64.17571428571429,61.90686285714286,0.0,True,True,True
94556,62092203731.6,168.2,4443.0,5.0,96.95599999999999,96.76153,0.0,True,True,True
94558,62664005224.333336,2262.0,4667.333333333333,2.5,49.55333333333334,48.22956333333334,0.0,True,True,True
94559,65043807711.0,2648.0,4570.333333333333,2.0,47.46666666666666,46.08722666666667,0.0,True,False,True
94560,62706003844.22222,2814.4285714285716,5266.714285714285,2.142857142857143,42.62428571428571,41.19141428571429,0.0,True,False,True
94564,62817449213.0,3304.5,4667.333333333333,1.6666666666666667,30.944999999999997,29.78572166666667,0.0,True,True,True
94565,63537156692.0,3785.125,4947.75,1.125,21.9575,23.184955,0.0,True,True,True
94566,60002009755.5,575.1428571428571,3866.1428571428573,4.285714285714286,83.09571428571428,82.73736000000001,0.0,True,True,True
94568,60001911691.5,360.875,4947.75,4.75,93.25875,92.59046249999999,0.0,True,True,True
94577,63468005838.0,2844.1428571428573,4388.428571428572,2.0,37.88,36.44264285714286,0.0,True,True,True
94578,64878031697.25,4433.0,5789.0,1.3333333333333333,23.423333333333332,24.77629333333333,0.0,True,False,False
94583,63513006083.888885,393.3333333333333,4699.666666666667,4.666666666666667,92.36555555555556,92.56133333333332,0.0,True,True,True
94586,60002109291.0,139.0,5789.0,5.0,97.6,97.08792,0.0,True,False,False
94587,62443497159.4,1742.625,4563.5,3.25,61.89,58.805401249999996,0.0,True,True,True
94588,60002008816.6,233.8,5057.8,5.0,95.724,95.660102,0.0,True,False,True
94589,62255218642.2,3209.125,4563.5,1.875,37.77625,37.446952499999995,0.0,True,True,True
94590,63584533283.25,3926.714285714286,4827.571428571428,0.8571428571428571,17.398571428571426,18.769165714285716,0.0,True,True,True
94591,64074007659.875,3616.125,4947.75,1.5,26.951249999999998,27.046454999999998,0.0,True,True,True
94592,64074006724.0,5087.0,5789.0,1.0,12.13,16.834979999999998,0.0,True,False,False
94597,64125006829.0,486.5,4252.0,4.0,88.925,89.366185,0.0,True,True,False
94598,62484440236.333336,709.3333333333334,4058.0,4.333333333333333,83.88,82.85751833333333,0.0,True,True,True
94601,61501480365.9,4142.444444444444,4635.0,0.6666666666666666,14.019999999999998,16.174824444444443,0.0,True,True,True
94605,61351855308.888885,2721.0,4033.75,1.75,33.144999999999996,35.18429625,0.0,True,True,True
94606,62217051508.22222,2912.222222222222,4293.444444444444,1.5555555555555556,32.74555555555556,33.6889311111111,0.0,True,True,True
94607,61353109660.22222,2115.4285714285716,4305.285714285715,2.857142857142857,54.04571428571428,53.41316857142857,0.0,True,True,True
94608,60921470431.5,3119.0,4744.428571428572,1.8571428571428572,35.80428571428571,36.42210428571428,0.0,True,False,True
94609,62805007995.6,3128.4,4326.6,1.2,23.284000000000002,25.87654,0.0,True,False,True
94610,62275045885.6,1422.6,3711.8,3.2,59.11800000000001,56.10307,0.0,True,True,True
94611,62890504847.0,1441.5,4490.75,3.125,61.97875,61.10310625,0.0,True,True,True
94612,61070741910.333336,1493.6666666666667,2327.0,2.0,38.76333333333333,37.700063333333325,0.0,False,True,True
94619,62367824342.666664,3895.8,5057.8,1.4,29.21,29.66896,0.0,True,False,True
94621,62026101613.5,4400.222222222223,4976.555555555556,0.5555555555555556,12.60888888888889,15.98249,0.0,True,True,True
94702,60474000441.0,639.0,5789.0,4.0,88.96,90.0751,0.0,True,False,False
94703,60474000445.333336,895.6666666666666,3739.6666666666665,3.6666666666666665,74.16666666666667,71.99451,0.0,True,True,False
94704,60474006256.75,680.5,3961.0,4.0,83.88,82.91735,0.0,True,False,True
94705,60474004066.75,1115.5,5020.5,4.0,79.9625,78.81525500000001,0.0,True,True,False
94706,60186002636.166664,331.8,4443.0,4.8,93.17600000000002,93.404214,0.0,True,True,True
94709,60474000431.0,695.0,5789.0,4.0,87.99,89.12854,0.0,True,False,False
94710,60474006865.0,912.0,5789.0,4.0,84.25,84.78211,0.0,True,False,False
94801,62817034794.42857,4233.857142857143,4744.428571428572,0.7142857142857143,15.122857142857141,18.65932714285714,0.0,True,False,True
94803,62746456919.0,2462.75,4106.5,2.0,38.949999999999996,35.8849625,0.0,True,True,True
94804,62033777969.5,3706.2,4443.0,1.0,20.884000000000004,21.644233,0.0,True,True,True
94806,62490633386.375,4140.25,4947.75,0.75,17.643749999999997,19.942055,0.0,True,True,True
94901,63509451552.44444,2740.1111111111113,4635.0,1.8888888888888888,42.48444444444445,41.746412222222226,0.0,True,True,True
94903,65909887955.4,454.0,5789.0,4.5,92.16,92.68796499999999,0.0,True,False,True
94928,60821528560.333336,2194.1428571428573,4305.285714285715,2.5714285714285716,49.94714285714286,48.12374857142857,0.0,True,True,True
94949,62127406820.25,2262.75,5020.5,3.0,57.685,53.862432500000004,0.0,True,True,False
94952,61671226660.5,1397.25,5789.0,3.75,75.86500000000001,75.01675,0.0,True,False,True
94954,63134436087.42857,1985.5714285714287,4305.285714285715,2.7142857142857144,52.60142857142857,51.05365571428571,0.0,True,True,True
94965,61880407447.0,3339.5,5789.0,2.5,42.315,43.992005,0.0,True,False,False
95002,63543006043.0,2052.0,5789.0,3.0,64.55,60.29319,0.0,True,False,False
95008,60720005202.333336,1477.6666666666667,5789.0,4.0,74.47666666666667,72.94562,0.0,True,False,False
95020,61384517143.4,1963.0,4228.777777777777,2.7777777777777777,59.503333333333345,56.329996666666666,0.0,True,True,True
95023,61395151975.0,2465.0,5276.666666666667,3.1666666666666665,57.38,56.33315666666667,0.0,True,True,False
95035,62450003670.0,934.6,5057.8,3.8,74.15,73.309078,0.0,True,False,True
95037,62317262397.44444,1718.2222222222222,4228.777777777777,3.111111111111111,59.04333333333333,57.33467888888889,0.0,True,True,True
95050,63543006940.833336,1645.5,4667.333333333333,3.0,62.77333333333333,60.499356666666664,0.0,True,True,True
95051,63228755864.125,1179.875,4947.75,3.75,75.14874999999999,72.45650499999999,0.0,True,True,True
95060,63735535298.85714,1523.6666666666667,4058.0,2.6666666666666665,54.86000000000001,54.02829666666667,0.0,True,True,True
95062,63015506262.5,1955.0,4305.285714285715,2.7142857142857144,53.99857142857143,51.89505857142858,0.0,True,True,True
95065,62981338153.0,1250.6666666666667,5789.0,4.0,78.39666666666666,76.27705666666667,0.0,True,False,False
95076,62678387753.9,3241.3333333333335,4293.444444444444,1.3333333333333333,27.447777777777777,27.811517777777777,0.0,True,True,True
95110,61274126454.166664,2484.6666666666665,4667.333333333333,2.3333333333333335,42.29833333333334,41.114110000000004,0.0,True,True,True
95111,61693593592.7,2464.5555555555557,4358.111111111111,2.3333333333333335,47.37222222222223,44.360568888888885,0.0,True,True,True
95112,62008897919.333336,3654.8571428571427,4471.571428571428,1.1428571428571428,19.867142857142856,21.341305714285717,0.0,True,True,True
95116,60346056606.5,3742.5,4866.8,1.1,24.259,24.489443,0.0,True,True,False
95117,61044779245.0,2254.0,4875.0,2.25,47.6,45.1405325,0.0,True,False,True
95118,63260256287.375,1242.0,3649.5,3.25,66.85875,66.07324875,0.0,True,True,True
95121,61326670932.22222,1953.0,5382.777777777777,3.4444444444444446,65.66111111111111,63.58934666666667,0.0,True,False,True
95122,60551627511.6,1929.875,3722.25,2.5,47.118750000000006,46.910976250000004,0.0,True,True,True
95123,62028058586.25,2402.8571428571427,4827.571428571428,2.2857142857142856,49.72714285714285,47.568998571428565,0.0,True,True,True
95125,63002506424.333336,3127.0,5789.0,2.3333333333333335,45.98499999999999,46.54248333333334,0.0,True,False,False
95126,63459005719.0,2016.3333333333333,3545.6666666666665,2.3333333333333335,44.98,40.474866666666664,0.0,True,True,True
95127,60425273449.666664,2096.125,3119.75,1.375,31.002499999999998,28.709201250000003,0.0,True,True,True
95128,61587004185.4,2019.6,3711.8,2.6,52.386,47.94525,0.0,True,True,True
95130,62205605208.2,705.0,5174.2,4.4,86.286,85.79433200000001,0.0,True,True,False
95131,65748863645.28571,1667.2,4326.6,2.4,48.456,48.367264,0.0,True,False,True
95133,60949407354.85714,1881.4285714285713,3260.714285714286,2.2857142857142856,48.66571428571429,46.03262857142857,0.0,True,True,True
95136,62773077671.14286,2513.0,4570.333333333333,1.8333333333333333,41.578333333333326,38.528713333333336,0.0,True,False,True
95139,62583003879.0,1639.0,4252.0,3.0,63.015,57.45619,0.0,True,True,False
95148,61473671914.888885,1638.5555555555557,4699.666666666667,3.2222222222222223,64.23333333333332,62.27275,0.0,True,True,True
95202,61560075162.75,2591.25,4033.75,2.0,41.39625,41.2598875,0.0,True,True,True
95203,63207060348.333336,3472.4,4326.6,1.4,32.32,33.969924000000006,0.0,True,False,True
95205,62600609287.888885,3988.5555555555557,4976.555555555556,1.1111111111111112,23.224444444444448,24.429693333333333,0.0,True,False,True
95206,62293177010.0,3868.714285714286,4744.428571428572,1.1428571428571428,21.687142857142856,22.88073142857143,0.0,True,False,True
95207,62549430654.111115,3397.0,5266.714285714285,1.8571428571428572,39.53857142857142,40.40178428571429,0.0,True,False,True
95210,62301698814.4,3819.625,5332.0,1.375,29.502499999999998,31.279315,0.0,True,False,True
95212,61909576093.22222,2302.3333333333335,4293.444444444444,2.5555555555555554,50.68333333333333,48.75894888888889,0.0,True,True,True
95219,62179806904.6,2631.8,5789.0,2.8,54.536,53.17250200000001,0.0,True,False,False
95231,62361003578.0,5259.0,5789.0,0.0,9.16,14.738679999999999,0.0,True,False,False
95240,62223004641.5,4020.25,5332.0,1.125,23.113750000000003,23.95657,0.0,True,False,True
95252,60687006318.666664,3691.3333333333335,4764.333333333333,1.3333333333333333,24.86,24.592563333333334,0.0,True,True,False
95301,60766804262.0,2218.8888888888887,4293.444444444444,2.3333333333333335,47.866666666666674,43.94897888888889,0.0,True,True,True
95304,61889149362.57143,3444.25,5020.5,1.75,38.28,39.458749999999995,0.0,True,True,False
95307,60813005883.0,3137.125,3649.5,1.125,20.555,22.0079625,0.0,True,True,True
95313,61772502454.0,1375.0,4252.0,3.5,63.925000000000004,59.39357,0.0,True,True,False
95326,60285435023.0,1684.8,3097.0,2.2,44.614,42.086194,0.0,True,True,True
95336,62361005914.666664,2899.6666666666665,4570.333333333333,1.8888888888888888,36.59888888888889,35.58210555555556,0.0,True,False,True
95337,62361008155.57143,2367.6,5057.8,2.8,50.488,48.576488000000005,0.0,True,False,True
95338,64912129732.625,2117.3333333333335,4570.333333333333,3.0,58.580000000000005,54.15676,0.0,True,False,True
95340,62460672471.22222,3008.6666666666665,4699.666666666667,1.7777777777777777,35.917777777777786,34.29406555555556,0.0,True,True,True
95341,65450098232.2,2260.3333333333335,4667.333333333333,2.6666666666666665,51.27333333333333,46.61408333333333,0.0,True,True,True
95350,62442896953.6,3644.5555555555557,5382.777777777777,1.6666666666666667,32.053333333333335,31.267159999999997,0.0,True,False,True
95351,61549774889.111115,4208.888888888889,5041.222222222223,0.8888888888888888,19.99,22.44357111111111,0.0,True,True,True
95354,61761318163.625,3616.0,5276.666666666667,1.5,32.11333333333334,31.415595,0.0,True,True,True
95355,63201406492.2,1919.9,4443.0,2.9,59.48,57.027310000000014,0.0,True,True,True
95356,62851578008.0,2257.6,5057.8,2.8,56.40599999999999,52.160036000000005,0.0,True,False,True
95358,63160462094.888885,2994.375,4947.75,1.75,35.4925,35.60468875,0.0,True,True,True
95361,60227839246.666664,2182.6666666666665,4228.777777777777,2.4444444444444446,46.91222222222222,43.943707777777774,0.0,True,True,True
95366,62906859074.0,1604.2857142857142,4744.428571428572,3.142857142857143,63.271428571428565,61.52633714285714,0.0,True,False,True
95367,60649591675.166664,2380.8333333333335,4058.0,2.0,38.973333333333336,36.86904333333333,0.0,True,True,True
95368,63390009595.25,2515.25,5020.5,2.5,50.155,44.7637125,0.0,True,True,False
95370,62798707603.75,2215.0,4326.6,2.4,46.968,45.467142,0.0,True,False,True
95376,60025164138.55556,2714.625,4563.5,2.0,39.0525,36.40985,0.0,True,True,True
95380,60156973139.125,2940.8571428571427,4305.285714285715,1.4285714285714286,29.26285714285714,27.870671428571427,0.0,True,True,True
95382,60015811648.0,2683.0,4827.571428571428,2.4285714285714284,47.924285714285716,45.944564285714286,0.0,True,True,True
95388,63929407972.6,2477.0,5174.2,2.6,52.884,47.553554,0.0,True,True,False
95401,62557526998.8,3247.2,5057.8,1.6,34.553,34.153020999999995,0.0,True,False,True
95403,62168707186.85714,3522.8,5174.2,1.6,29.201999999999998,29.041952000000002,0.0,True,True,False
95404,62963576930.14286,2781.1428571428573,5349.857142857143,2.2857142857142856,47.23428571428571,45.750137142857135,0.0,True,True,False
95405,62683630232.375,1564.8,4443.0,3.0,61.95399999999999,58.6438,0.0,True,True,True
95407,62542051704.333336,3576.0,4947.75,1.125,25.99625,26.2475625,0.0,True,True,True
95409,63383632456.875,944.6666666666666,4667.333333333333,4.0,81.67166666666667,79.95629666666667,0.0,True,True,True
95422,63425888684.0,5393.5,5789.0,0.5,6.83,11.393365000000001,0.0,True,False,False
95437,61256117102.0,2133.75,3192.5,1.5,29.805000000000003,28.85,0.0,True,True,True
95476,63283256112.875,2913.625,4563.5,1.875,35.33875,33.86163875,0.0,True,True,True
95482,64283709036.888885,3836.8333333333335,5179.666666666667,1.0,23.541666666666668,24.59974166666667,0.0,True,False,True
95490,62897753996.0,2673.75,4106.5,1.5,34.5225,34.514405000000004,0.0,True,True,True
95492,60003409197.14286,2065.8,3711.8,2.4,42.24999999999999,38.178002,0.0,True,True,True
95501,62895978433.0,1966.6,2980.6,2.2,43.838,42.633894,0.0,True,True,True
95503,62052249504.666664,2426.8333333333335,5276.666666666667,2.8333333333333335,56.97,56.94991166666667,0.0,True,True,False
95519,61793402549.0,1641.75,4106.5,3.0,61.0925,56.7181475,0.0,True,True,True
95521,60545485080.44444,1540.375,3961.0,2.875,59.35,57.1465375,0.0,True,False,True
95531,63954530431.625,3119.75,4106.5,1.25,28.232499999999998,28.204,0.0,True,True,True
95540,61794919327.85714,2429.6666666666665,4058.0,1.5,36.431666666666665,34.69965666666666,0.0,True,True,True
95603,63467778126.5,2076.0,4058.0,2.3333333333333335,44.55833333333334,41.972094999999996,0.0,True,True,True
95605,62849144322.0,4447.666666666667,5789.0,1.0,23.166666666666668,24.171519999999997,0.0,True,False,False
95608,63049919021.125,3415.75,5404.75,1.875,37.425,36.74377249999999,0.0,True,True,False
95610,64401773302.5,3445.4,5057.8,1.8,32.04600000000001,30.546280000000003,0.0,True,False,True
95616,61062006498.44444,743.8333333333334,3961.0,4.0,78.62833333333333,77.93233333333335,0.0,True,False,True
95618,61062011541.0,518.0,2715.0,4.0,80.92,78.5269,0.0,False,True,False
95620,61015156090.5,2584.1428571428573,4305.285714285715,2.0,40.27285714285715,37.523402857142855,0.0,True,True,True
95621,63462005781.42857,3090.5714285714284,4827.571428571428,1.8571428571428572,35.714285714285715,35.05395142857143,0.0,True,True,True
95624,61115739437.22222,1813.0,5041.222222222223,3.3333333333333335,64.54444444444444,60.934855555555565,0.0,True,True,True
95628,63462006466.28571,1152.6666666666667,3351.6666666666665,3.0,60.01500000000001,57.266929999999995,0.0,True,False,True
