zipcode,county_name,city,population,population_rank,city_name,aland,median_household_income,average_household_income,per_capita_income,percent_of_households_with_incomes_200000_or_more,householder_under_25_years,householder_25_to_44_years,householder_45_to_64_years,householder_65_years_and_over,hhi_total,hhi_lt_25k,hhi_25k_to_49k,hhi_50k_to_749k,hhi_75k_to_999k,hhi_100k_to_1490k,hhi_150k_to_1999k,hhi_200k_or_more,race_and_ethnicity_total,population_density_sq_mi,median_age,educational_attainment_bachelors,educational_attainment_graduate,family_poverty_pct,unemployment_pct,housing_units,median_value_of_owner_occupied_units
90732,Los Angeles,Los Angeles,3966936,1,Lomita; Los Angeles,8874357,104567,120512,47892,0.1709,41391,121952,124469,63817,8810,895,1359,1182,863,1868,1138,1505,22780,6650.0,45.6,0.278,0.129,0.055,0.067,9424,615000
90740,Los Angeles; Orange,Long Beach,466776,7,Long Beach; Seal Beach,22741495,68947,109432,57424,0.139,33482,118942,111582,42727,12550,2022,2705,1881,1391,1642,1161,1748,24307,2768.0,58.3,0.301,0.1891,0.04,0.04,13709,370100
90742,Orange,Huntington Beach,200259,23,Huntington Beach,477324,82614,135067,74234,0.12103,61763,101250,63750,83523,379,23,73,82,63,55,37,46,692,3754.0,49.6,0.294,0.17,0.035,0.089,517,1117600
91307,Los Angeles; Ventura,Los Angeles,3966936,1,Bell Canyon; Los Angeles,20872692,120474,150111,50934,0.252,41391,154722,137500,63438,8650,655,900,972,868,1820,1256,2179,26341,3268.0,44.7,0.319,0.18,0.026,0.05603,8935,660900
91311,Los Angeles; Ventura,Los Angeles,3966936,1,Los Angeles,83084167,91897,116153,42381,0.141,50250,99018,98306,70307,14283,1693,2001,1877,2489,2636,1570,2017,40839,1273.0,43.6,0.257,0.148,0.047,0.055,14595,616400
91316,Los Angeles,Los Angeles,3966936,1,Los Angeles,12968535,76978,114634,47593,0.113,80066,89565,90550,46082,12409,2043,1953,2017,1515,2477,1005,1399,30499,6092.0,41.3,0.285,0.2059,0.08,0.06604,12998,685300
91320,Ventura,Thousand Oaks,127873,46,Casa Conejo; Thousand Oaks,47233904,118986,150243,51206,0.2471,43947,126361,143835,84561,14971,915,1842,1458,1630,3331,2093,3702,44968,2466.0,42.3,0.299,0.2141,0.02802,0.04398,15622,695200
91371,Los Angeles,Los Angeles,3966936,1,Los Angeles,634412,73458,105756,43250,0.11755,41391,80821,82962,52628,13101,2812,2665,2032,1527,1955,953,1360,37225,11300.0,37.4,0.2499,0.1455,0.1265,0.06683,14122,769723
95053,Santa Clara,Santa Clara,127721,47,Santa Clara,442316,115031,141358,3539,0.2263,69024,130990,119870,54305,12344,1190,1492,1409,1263,2275,1825,2888,3862,22610.0,19.4,0.1279,0.638,0.0546,0.07104,13087,937340
91214,Los Angeles,Los Angeles,3966936,1,Glendale; La Crescenta-Montrose; Los Angeles,19545239,104981,127997,43954,0.195,125547,131650,119356,65111,10357,1197,1355,1238,1103,2317,1130,2017,30787,4080.0,44.0,0.355,0.187,0.036,0.036,10912,777300
91304,Los Angeles; Ventura,Los Angeles,3966936,1,Los Angeles,24360118,70505,96794,32549,0.101,49261,58148,86772,61016,17508,2524,3793,3056,2107,2995,1260,1773,54361,5780.0,38.3,0.207,0.099,0.104,0.04898,18182,614500
91306,Los Angeles,Los Angeles,3966936,1,Los Angeles,10718170,69917,86522,27079,0.058,34464,72184,78528,54493,14654,2397,2799,2636,2111,2740,1128,843,49678,12010.0,37.0,0.2009,0.06396,0.11206,0.058,15176,520200
91342,Los Angeles,Los Angeles,3966936,1,Los Angeles; San Fernando; Santa Clarita,143234552,74050,87775,24976,0.058,40677,72433,84553,52734,25121,3679,4733,4242,4010,4797,2213,1447,94595,1710.0,35.4,0.1321,0.054,0.1,0.036,26666,462700
91342,Los Angeles,Santa Clarita,213411,18,Los Angeles; San Fernando; Santa Clarita,143234552,74050,87775,24976,0.058,40677,72433,84553,52734,25121,3679,4733,4242,4010,4797,2213,1447,94595,1710.0,35.4,0.1321,0.054,0.1,0.036,26666,462700
91343,Los Angeles,Los Angeles,3966936,1,Los Angeles,15310106,66661,88520,25575,0.075,46250,64664,80837,51621,18035,3257,3617,2768,2331,3247,1470,1345,66743,11290.0,34.0,0.2041,0.06198,0.1539,0.06604,18649,534500
91330,Los Angeles,Los Angeles,3966936,1,Los Angeles,872534,73458,105756,5897,0.11755,41391,80821,82962,52628,13101,2812,2665,2032,1527,1955,953,1360,3257,9660.0,19.8,0.337,0.09296,0.1265,0.236,14122,769723
92134,San Diego,San Diego,1409573,2,San Diego,466012,91413,118823,24186,0.1499,46902,92266,106142,67119,14561,2111,2472,2329,1883,2624,1352,1787,285,1584.0,22.5,0.061,0.2023,0.07336,0.05734,15363,728818
92618,Orange,Irvine,273157,14,Irvine,54817017,107353,135579,54103,0.188,18008,119451,101869,50699,19247,2290,1896,2220,2488,4035,2708,3610,48997,2316.0,33.9,0.387,0.289,0.07104,0.04398,20640,839500
90731,Los Angeles,Los Angeles,3966936,1,Long Beach; Los Angeles,23721000,53456,79645,31212,0.068,39213,60899,60305,41550,22695,5246,5404,3617,2337,3126,1415,1550,60659,6624.0,36.9,0.156,0.07104,0.143,0.072,24573,590700
91331,Los Angeles,Los Angeles,3966936,1,Los Angeles,22928479,63807,79356,19534,0.043,35606,62908,73157,51233,23447,4166,5097,4305,3423,3818,1628,1010,105458,11910.0,33.3,0.08795,0.02199,0.1421,0.059,24170,425300
91335,Los Angeles,Los Angeles,3966936,1,Los Angeles,17002129,63748,83683,26668,0.06,40563,69631,71958,43607,24391,4447,5194,4668,2817,3978,1820,1467,81824,12460.0,37.1,0.178,0.075,0.105,0.05603,25234,496700
91340,Los Angeles,Los Angeles,3966936,1,Los Angeles; San Fernando,8757194,57398,74010,19777,0.04,30333,52750,71698,36542,8886,1755,2169,1404,1164,1471,568,355,36156,10696.0,33.8,0.08704,0.02301,0.12,0.043,9383,431100
91364,Los Angeles,Los Angeles,3966936,1,Los Angeles; Topanga,19665919,106225,148145,58037,0.231,41391,124167,115469,77311,10648,1145,1179,1441,1182,2016,1223,2462,27971,3684.0,43.6,0.3281,0.21,0.035,0.059,11564,849100
91367,Los Angeles,Los Angeles,3966936,1,Los Angeles,19245424,96085,128000,52651,0.17,31429,97000,109925,64464,18433,2407,2323,2340,2397,3274,2550,3142,45970,6188.0,40.2,0.3418,0.2,0.055,0.063,19649,697600
91390,Los Angeles,Palmdale,156293,34,Acton; Agua Dulce; Green Valley; Leona Valley; Palmdale; Santa Clarita,370679169,120617,140359,44841,0.2241,47690,128953,142368,68989,6000,512,497,791,769,1088,1002,1341,19168,133.9,41.7,0.2559,0.106,0.025,0.045,6377,593600
91390,Los Angeles,Santa Clarita,213411,18,Acton; Agua Dulce; Green Valley; Leona Valley; Palmdale; Santa Clarita,370679169,120617,140359,44841,0.2241,56441,128953,142368,68989,6000,512,497,791,769,1088,1002,1341,19168,133.9,41.7,0.2559,0.106,0.025,0.045,6377,593600
91608,Los Angeles,Los Angeles,3966936,1,Los Angeles,1549248,73458,105756,43250,0.0,41391,80821,82962,52628,10,2812,2665,10,1527,1955,953,1360,21,35.1,37.4,0.2499,0.4758,0.1265,0.06683,10,769723
92140,San Diego,San Diego,1409573,2,San Diego,1681536,91413,118823,16634,0.1499,46902,92266,106142,67119,14561,2111,2472,2329,1883,2624,1352,1787,3737,5756.0,19.8,0.03198,0.2023,0.07336,0.095,24,728818
91214,Los Angeles,Glendale,200232,24,Glendale; La Crescenta-Montrose; Los Angeles,19545239,104981,127997,43954,0.195,125547,131650,119356,65111,10357,1197,1355,1238,1103,2317,1130,2017,30787,4080.0,44.0,0.355,0.187,0.036,0.036,10912,777300
91360,Ventura,Thousand Oaks,127873,46,Thousand Oaks,37441010,100246,124232,44446,0.1791,31442,108292,132004,67957,14955,1761,1915,1762,2017,3036,1788,2676,43121,2982.0,43.7,0.265,0.175,0.05,0.04602,15609,673600
91361,Los Angeles; Ventura,Thousand Oaks,127873,46,Lake Sherwood; Thousand Oaks; Westlake Village,86798425,119303,189511,80978,0.286,51329,123600,160991,90645,8556,650,809,1152,884,1583,1028,2450,20258,604.5,50.3,0.3691,0.269,0.01599,0.035,8951,952900
91362,Los Angeles; Ventura,Simi Valley,125842,48,Simi Valley; Thousand Oaks; Westlake Village,50835804,117566,163157,61494,0.259,50972,145247,136139,91563,13519,1227,1460,1287,1731,2392,1918,3504,36604,1865.0,45.9,0.305,0.2429,0.018,0.047,14306,814000
92135,San Diego,San Diego,1409573,2,Coronado; San Diego,1225180,91413,118823,20798,0.1499,46902,92266,106142,67119,14561,2111,2472,2329,1883,2624,1352,1787,635,1342.0,21.0,0.333,0.2023,0.07336,0.05734,15363,728818
92586,Riverside,Menifee,90349,89,Menifee; Perris,18285201,40757,54931,26872,0.019,56744,67969,55159,31446,9049,2666,2601,1604,878,903,225,172,19472,2758.0,59.8,0.08295,0.054,0.05603,0.079,9842,235600
91405,Los Angeles,Los Angeles,3966936,1,Los Angeles,8570009,47037,65549,22996,0.042,38472,47024,54955,28688,18246,4596,4975,3376,2061,1935,533,770,55506,16770.0,34.4,0.1641,0.06,0.168,0.08,18988,488300
91406,Los Angeles,Los Angeles,3966936,1,Los Angeles,21061181,59472,78692,27788,0.053,46944,55492,70662,35307,18398,3553,4399,3305,2059,2585,1515,982,54890,6750.0,35.9,0.177,0.08295,0.129,0.061,19210,545300
91326,Los Angeles,Los Angeles,3966936,1,Los Angeles,21132530,117590,146708,52828,0.2241,73382,119692,130826,82785,12778,1104,1468,1582,1478,2516,1772,2858,36339,4452.0,46.4,0.3232,0.236,0.038,0.04102,13581,764300
91401,Los Angeles,Los Angeles,3966936,1,Los Angeles,8943627,53882,82206,32413,0.085,38917,56374,54474,47807,14933,3730,3345,2310,1292,2001,991,1264,39755,11510.0,36.5,0.2542,0.09796,0.1691,0.06,15534,703100
91411,Los Angeles,Los Angeles,3966936,1,Los Angeles,5289783,58605,80619,30645,0.061,31101,63094,59487,48650,9493,1780,2221,2012,1215,1150,533,582,26111,12780.0,35.2,0.2542,0.1,0.1539,0.053,10165,652900
91423,Los Angeles,Los Angeles,3966936,1,Los Angeles,11300302,90931,143054,66356,0.185,47585,96565,103642,66395,15085,1797,2137,2327,1870,2757,1405,2792,33172,7604.0,38.6,0.3809,0.22,0.038,0.059,16412,938500
92147,San Diego,San Diego,1409573,2,San Diego,245198,91413,118823,19697,0.1499,46902,92266,106142,67119,14561,2111,2472,2329,1883,2624,1352,1787,518,5470.0,21.7,0.2664,0.2023,0.07336,0.05734,15363,728818
92676,Orange,Lake Forest,83974,101,Lake Forest; Orange,171889627,104779,130139,52359,0.1959,61352,131812,127708,72292,827,61,120,94,115,200,75,162,2068,31.2,52.4,0.252,0.167,0.02802,0.03302,917,699500
94613,Alameda,Oakland,425097,8,Oakland,657982,86139,130762,3792,0.0,58122,102024,98605,56505,4,2098,4,1478,1229,1683,967,1681,855,3366.0,19.6,0.462,0.03099,1.0,0.1859,4,827516
94709,Alameda,Berkeley,121485,50,Berkeley,1522494,71859,107788,46818,0.14,25805,83984,92778,85150,4984,903,921,733,531,776,420,700,11951,20340.0,28.8,0.387,0.459,0.021,0.04898,5334,982100
90713,Los Angeles,Lakewood,80292,107,Lakewood,8790090,102970,114497,38350,0.116,54407,128383,125186,52845,9111,932,1037,1141,1303,2135,1506,1057,28202,8310.0,39.1,0.2009,0.109,0.04102,0.05603,9363,593600
90715,Los Angeles,Lakewood,80292,107,Lakewood,4404196,76105,90506,28256,0.05103,70481,100655,73669,41731,6018,927,1047,970,782,1359,629,304,20256,11910.0,36.7,0.212,0.067,0.09296,0.05103,6302,477300
90731,Los Angeles,Long Beach,466776,7,Long Beach; Los Angeles,23721000,53456,79645,31212,0.068,39213,60899,60305,41550,22695,5246,5404,3617,2337,3126,1415,1550,60659,6624.0,36.9,0.156,0.07104,0.143,0.072,24573,590700
93043,Ventura,Oxnard,208154,21,Oxnard; Port Hueneme,1247667,73790,110567,11805,0.0,51131,74731,84297,55292,12,1618,2576,3,5,2297,4,706,144,299.0,24.3,0.142,0.06143,0.0994,0.059,12,468640
94720,Alameda,Berkeley,121485,50,Berkeley; Oakland,1610594,100769,319462,6512,0.5,43176,124207,121515,81516,26,9,876,735,601,928,4,13,2845,4576.0,19.4,0.57,0.3079,0.04532,0.117,26,2000001
90089,Los Angeles,Los Angeles,3966936,1,Los Angeles,742761,73458,105756,7447,0.0,41391,80821,82962,52628,9,9,2665,2032,1527,1955,953,1360,3786,13200.0,19.1,0.3708,0.057,1.0,0.3281,19,769723
90094,Los Angeles,Los Angeles,3966936,1,Los Angeles,1578966,155417,210426,93577,0.4268,2499,198594,149091,133200,4361,462,262,258,418,699,402,1860,9827,16120.0,36.2,0.421,0.395,0.036,0.035,4663,1030600
90095,Los Angeles,Los Angeles,3966936,1,Los Angeles,1029087,73458,105756,43250,0.11755,41391,80821,82962,52628,13101,2812,2665,2032,1527,1955,953,1360,37225,11300.0,37.4,0.2499,0.1455,0.1265,0.06683,14122,769723
94590,Solano,Vallejo,121267,51,Vallejo,15388417,53275,66227,27200,0.03302,37188,53452,63579,39292,14589,3501,3427,2862,1908,1870,545,476,37280,6276.0,37.3,0.143,0.069,0.17,0.086,15962,308700
91504,Los Angeles,Burbank,103703,71,Burbank; Los Angeles,12783282,83994,120326,43562,0.1641,92692,83805,97350,61048,9387,1284,1419,1479,1226,1555,889,1535,26749,5420.0,38.6,0.289,0.144,0.057,0.06198,9816,754000
91504,Los Angeles,Los Angeles,3966936,1,Burbank; Los Angeles,12783282,83994,120326,43562,0.1641,92692,83805,97350,61048,9387,1284,1419,1479,1226,1555,889,1535,26749,5420.0,38.6,0.289,0.144,0.057,0.06198,9816,754000
94720,Alameda,Oakland,425097,8,Berkeley; Oakland,1610594,86139,319462,6512,0.5,58122,102024,98605,56505,26,9,1717,1478,1229,1683,4,13,2845,4576.0,19.4,0.57,0.3079,0.1594,0.117,26,2000001
94801,Contra Costa,Richmond,109884,62,North Richmond; Pinole; Richmond,29012858,56582,78287,24742,0.058,61750,54587,68594,47700,9335,1621,2291,1782,1309,1267,524,541,31210,2786.0,32.8,0.115,0.06604,0.168,0.072,10374,379900
95118,Santa Clara,San Jose,1027690,3,San Jose,10563919,115306,148195,52197,0.249,94500,161134,130368,56558,11147,1182,1115,1132,1293,1995,1656,2774,32421,7948.0,38.9,0.287,0.22,0.042,0.039,11639,952300
94803,Contra Costa,Richmond,109884,62,El Sobrante; Pinole; Richmond; San Pablo,30243723,89851,113991,41737,0.10205,30104,96617,105504,66383,9114,883,1338,1277,1574,1872,1236,934,25893,2218.0,44.0,0.263,0.1271,0.048,0.05,9778,534000
92118,San Diego,San Diego,1409573,2,Coronado; San Diego,20195994,108967,157746,63460,0.231,46875,103771,140574,96300,8435,857,813,987,1086,1847,898,1947,22548,2892.0,42.2,0.333,0.314,0.045,0.043,11119,1617000
91501,Los Angeles,Glendale,200232,24,Burbank; Glendale,10275284,67817,94589,38247,0.12,52500,73562,83853,29708,8057,1650,1427,1508,909,1114,484,965,20511,5170.0,40.5,0.281,0.148,0.09705,0.081,8417,770500
95033,Santa Clara; Santa Cruz,Palo Alto,66573,132,Lexington Hills; Lompico; Palo Alto,237100214,177000,216483,81522,0.4531,56632,208906,214074,114297,3566,211,293,240,229,577,402,1614,9511,103.9,47.4,0.3481,0.3071,0.017,0.038,3838,1094300
95035,Santa Clara,Milpitas,79517,109,Milpitas,60562911,132236,154546,47669,0.283,76146,160412,133261,72950,23660,2053,2082,2203,2400,4633,3604,6685,79655,3406.0,36.3,0.305,0.2009,0.043,0.037,24703,859600
95037,Santa Clara,San Jose,1027690,3,Morgan Hill; San Jose,631163707,125057,159248,54146,0.271,71603,124426,153981,76308,17297,1245,2062,1837,2083,3088,2303,4679,51994,213.4,40.0,0.282,0.1489,0.03198,0.039,17771,880100
91502,Los Angeles,Burbank,103703,71,Burbank,3476597,47148,61473,29982,0.027,52738,73478,46136,17013,5071,1678,991,839,667,635,125,136,10708,7976.0,36.5,0.227,0.106,0.104,0.04898,5423,570800
95050,Santa Clara,San Jose,1027690,3,San Jose; Santa Clara,13660881,96872,122969,46251,0.178,40179,117538,106663,51220,14112,1656,2090,1652,1941,2426,1834,2513,38699,7336.0,34.1,0.28,0.2091,0.06,0.036,14886,985500
95050,Santa Clara,Santa Clara,127721,47,San Jose; Santa Clara,13660881,96872,122969,46251,0.178,40179,117538,106663,51220,14112,1656,2090,1652,1941,2426,1834,2513,38699,7336.0,34.1,0.28,0.2091,0.06,0.036,14886,985500
95051,Santa Clara,Santa Clara,127721,47,Cupertino; Santa Clara,17232981,134230,160714,59337,0.28,85074,147284,155719,61466,21679,1324,2353,2380,1924,4196,3442,6060,59851,8990.0,35.3,0.3179,0.319,0.015,0.036,22960,1075600
95054,Santa Clara,Santa Clara,127721,47,Santa Clara,16142402,152500,165175,59029,0.3171,69024,165259,142750,46058,8564,673,612,669,388,1804,1707,2711,24524,3934.0,33.3,0.3481,0.316,0.039,0.039,9091,988100
95060,Santa Cruz,Santa Cruz,64522,141,Bonny Doon; Felton; Paradise Park; Pasatiempo; Santa Cruz; Scotts Valley,175661821,78344,113900,46170,0.167,17537,89771,105116,71250,18913,4189,2857,2081,2153,2637,1832,3164,47801,705.0,36.3,0.293,0.255,0.074,0.065,20851,890000
90020,Los Angeles,Los Angeles,3966936,1,Los Angeles,2927480,49068,76983,33220,0.038,48821,51511,50154,29806,16396,3640,4737,3666,1964,1424,347,618,39189,34660.0,34.4,0.315,0.10297,0.1321,0.048,18595,633700
90021,Los Angeles,Los Angeles,3966936,1,Los Angeles,5362537,21635,57715,35141,0.061,41391,37000,17368,11628,1734,902,217,165,107,120,118,105,2945,1422.0,39.2,0.213,0.08203,0.162,0.1641,2010,888900
90022,Los Angeles,East Los Angeles,121187,52,Commerce; East Los Angeles; Monterey Park,11348382,46051,59342,16949,0.01401,40927,46428,52859,36569,17603,4321,5204,3312,2025,1937,558,246,67014,15300.0,32.6,0.069,0.019,0.167,0.09296,18421,416900
90807,Los Angeles,Long Beach,466776,7,Long Beach,15119880,78948,105802,43393,0.106,53417,78424,94452,58080,12741,1476,2362,2210,1758,2186,1399,1350,32202,5516.0,42.1,0.252,0.162,0.038,0.035,13297,608400
90240,Los Angeles,Downey,112322,59,Downey,7624795,86383,111587,33751,0.126,56947,86900,91588,62132,7544,695,1183,1039,1299,1567,813,948,26413,8980.0,38.2,0.1791,0.08203,0.04898,0.027,7883,612400
91046,Los Angeles,Glendale,200232,24,Glendale,25914,77632,47632,29487,0.0,76135,95028,82598,37569,95,42,13,15,10,15,586,827,158,15790.0,83.2,0.297,0.1635,0.10077,0.0652,95,710066
95661,Placer,Roseville,135637,43,Roseville,23331405,86823,113065,44489,0.139,64750,96473,113519,60500,12031,1509,1453,2223,1646,2324,1201,1675,31315,3476.0,41.6,0.285,0.131,0.05,0.04398,12799,472500
91356,Los Angeles,Los Angeles,3966936,1,Los Angeles,18996189,76929,130602,53117,0.183,44803,65612,98438,72543,11802,1907,2082,1726,1263,1610,1060,2154,29822,4066.0,43.7,0.277,0.216,0.074,0.06396,12760,957400
95113,Santa Clara,San Jose,1027690,3,San Jose,880603,135875,170717,107321,0.333,61689,140978,207321,11982,1309,182,49,59,192,235,156,436,2107,6196.0,36.2,0.349,0.3582,0.05222,0.03,1410,855600
90049,Los Angeles,Los Angeles,3966936,1,Los Angeles,38899404,129688,226246,105369,0.335,56106,127075,157683,126827,16720,1918,1321,1626,1822,2624,1804,5605,36418,2424.0,40.6,0.397,0.39,0.03302,0.045,18367,2000001
92145,San Diego,San Diego,1409573,2,San Diego,8672995,202266,235792,72060,0.526,46902,147656,218693,67119,563,33,29,77,42,70,16,296,1883,562.5,40.5,0.2471,0.304,0.013,0.05734,649,1376000
95062,Santa Cruz,Santa Cruz,64522,141,Capitola; Live Oak; Pleasure Point; Santa Cruz; Twin Lakes,13075038,79233,106666,44352,0.123,26571,85212,93131,55633,14982,2620,2478,2086,1908,2489,1554,1847,36737,7276.0,40.1,0.239,0.178,0.075,0.037,16897,747400
95064,Santa Cruz,Santa Cruz,64522,141,Santa Cruz,4857963,54063,94946,7135,0.152,42110,53375,132361,62227,421,135,48,63,13,73,25,64,10486,5590.0,19.6,0.237,0.406,0.173,0.2009,484,370000
95065,Santa Cruz,Santa Cruz,64522,141,Live Oak; Santa Cruz,28981512,104464,139757,52445,0.2329,82222,147868,121875,59798,3220,276,336,500,417,594,348,749,8491,759.0,43.6,0.257,0.2091,0.02301,0.021,3346,893700
95110,Santa Clara,San Jose,1027690,3,San Jose; Santa Clara,12096159,95829,124932,43039,0.165,67232,118157,82007,63409,6547,814,975,791,815,1355,715,1082,19928,4268.0,32.4,0.2109,0.163,0.096,0.048,6954,631500
94806,Contra Costa,Richmond,109884,62,Bayview; Montalvin Manor; Pinole; Richmond; Rollingwood; San Pablo; Tara Hills,21585019,64403,79324,26080,0.036,38661,62396,75917,47004,19943,3112,4416,3808,3175,3317,1392,723,64286,7710.0,35.3,0.1329,0.05103,0.1,0.057,21291,402800
95002,Santa Clara,San Jose,1027690,3,San Jose; Sunnyvale,30730806,95875,125531,35444,0.202,61689,121667,96250,61290,625,53,89,69,122,110,56,126,2348,197.9,31.7,0.11896,0.12103,0.04398,0.04398,664,564600
95002,Santa Clara,Sunnyvale,152770,36,San Jose; Sunnyvale,30730806,95875,125531,35444,0.202,118363,121667,96250,60924,625,53,89,69,122,110,56,126,2348,197.9,31.7,0.11896,0.12103,0.04398,0.04398,664,564600
95008,Santa Clara,San Jose,1027690,3,Campbell; San Jose,16762270,122947,155075,61045,0.2542,69135,135339,150357,44200,17878,1670,2000,1694,2205,3197,2573,4539,46352,7160.0,39.0,0.324,0.208,0.034,0.02301,19447,1081300
95013,Santa Clara,San Jose,1027690,3,San Jose,3901003,117806,146514,24271,0.0,61689,139487,133843,61290,32,1285,1441,32,1305,2131,1587,2768,85,56.4,42.4,0.265,0.273,0.05222,0.04398,32,865090
95110,Santa Clara,Santa Clara,127721,47,San Jose; Santa Clara,12096159,95829,124932,43039,0.165,67232,118157,82007,63409,6547,814,975,791,815,1355,715,1082,19928,4268.0,32.4,0.2109,0.163,0.096,0.048,6954,631500
91708,San Bernardino,Chino,89631,92,Chino,24584714,85545,88516,16933,0.018,45610,86217,77750,58025,727,2151,88,143,320,120,43,13,4009,422.2,34.7,0.1891,0.08795,0.0655,0.05148,970,568900
91362,Los Angeles; Ventura,Thousand Oaks,127873,46,Simi Valley; Thousand Oaks; Westlake Village,50835804,117566,163157,61494,0.259,50972,145247,136139,91563,13519,1227,1460,1287,1731,2392,1918,3504,36604,1865.0,45.9,0.305,0.2429,0.018,0.047,14306,814000
91402,Los Angeles,Los Angeles,3966936,1,Los Angeles,9652848,45796,61057,18197,0.02301,32743,42557,53834,35927,19839,5341,5386,3198,2318,2277,862,457,72059,19330.0,33.7,0.147,0.024,0.198,0.085,20459,421800
91403,Los Angeles,Los Angeles,3966936,1,Los Angeles,9404037,104802,152702,70657,0.2059,60697,109089,114271,67083,11400,1310,1619,1291,1276,2152,1403,2349,25156,6930.0,39.0,0.401,0.236,0.027,0.06396,12137,1027200
94804,Contra Costa,Richmond,109884,62,Richmond,16026103,59089,76416,28337,0.05603,41818,58587,65334,48447,14392,3059,3107,2439,2162,1893,932,800,40931,6616.0,34.0,0.172,0.10297,0.1589,0.072,15179,436900
94805,Contra Costa,Richmond,109884,62,East Richmond Heights; Richmond; San Pablo,5135988,85813,112868,43007,0.111,49466,85345,100962,62036,5254,566,624,877,1004,1157,442,584,14188,7156.0,40.6,0.2329,0.141,0.05103,0.026,5497,518100
90056,Los Angeles,Los Angeles,3966936,1,Ladera Heights; Los Angeles; View Park-Windsor Hills,4090957,92656,125019,57289,0.213,41391,61542,109792,86875,3412,607,370,437,416,539,315,728,7649,4844.0,49.3,0.2542,0.265,0.03,0.099,3585,991300
90057,Los Angeles,Los Angeles,3966936,1,Los Angeles,2293708,37700,48449,18216,0.010994,41494,43246,40353,19623,17298,5884,4835,3011,1814,1301,255,198,50152,56640.0,33.5,0.1589,0.04398,0.265,0.07,18360,457000
90058,Los Angeles,Los Angeles,3966936,1,Bell; Huntington Park; Los Angeles; Vernon,15040197,21964,37195,10433,0.000999,41391,31813,18964,52628,706,363,155,92,61,34,953,1,2718,468.0,22.7,0.02199,0.034,0.524,0.14,789,328400
91321,Los Angeles,Santa Clarita,213411,18,Santa Clarita,67023907,73187,96284,31832,0.08795,47697,68021,95152,45592,10781,1615,2163,1751,1192,2080,1032,948,34014,1314.0,35.6,0.1709,0.08203,0.108,0.055,11178,483700
91324,Los Angeles,Los Angeles,3966936,1,Los Angeles,11368503,80260,102937,36569,0.10706,35329,76765,111667,55208,10012,1791,1533,1474,942,1770,1431,1071,29670,6760.0,38.1,0.282,0.1279,0.08203,0.04102,10721,624400
95111,Santa Clara,San Jose,1027690,3,San Jose,14045118,73093,96689,26761,0.099,46800,82295,80767,45097,16169,2425,3155,2638,2441,2482,1430,1598,61830,11400.0,34.8,0.153,0.05,0.095,0.05103,16481,569300
95112,Santa Clara,San Jose,1027690,3,San Jose,18366928,66501,96923,34529,0.12,34885,94312,70181,25992,20879,4708,3648,2921,2053,3163,1871,2515,62228,8776.0,30.8,0.234,0.139,0.1,0.063,22436,700200
91325,Los Angeles,Los Angeles,3966936,1,Los Angeles,12496667,71400,99168,35680,0.115,23750,70956,86344,76875,11920,2132,2257,1768,1317,2060,1017,1369,34575,7164.0,36.9,0.253,0.138,0.078,0.04,12616,667300
91436,Los Angeles,Los Angeles,3966936,1,Los Angeles,14749364,174085,244065,90603,0.455,41391,141172,216351,147235,5600,416,281,450,540,832,533,2548,15292,2686.0,46.7,0.31,0.3618,0.021,0.034,5978,1351500
